handle,name,platform,niche,followers,avg_engagement_rate,location,verified,fake_followers_pct
@ohaadiyorum,OHA diyorum!,youtube,lifestyle,5550000.0,24.28,,FALSE,0.0
@mytruecrimenews,True Crime News,youtube,finance,5550000.0,11.39,,FALSE,0.0
@scorpions,Scorpions,youtube,lifestyle,5550000.0,50,,FALSE,0.0
@nengoflow,Nengo Flow,youtube,lifestyle,5550000.0,50,,FALSE,0.0
@arsyla_mr,Arsyla Mahestri Rahayu,youtube,lifestyle,5550000.0,50,,FALSE,0.0
@rosymcmichael,RosyMcMichael,youtube,beauty,5550000.0,10.73,,FALSE,0.0
@bobbyustad,Bobby Ustad,youtube,comedy,5550000.0,50,,FALSE,0.0
@mistimomsmagic,Misti & Moms Magic,youtube,comedy,5540000.0,50,,FALSE,0.0
@mianimation1,MiAnimation?¬ ,youtube,gaming,5540000.0,50,,FALSE,0.0
@dramebaazrakhi,Dramebaaz Rakhi,youtube,business,5540000.0,50,,FALSE,0.0
@doctoryoun,Doctor Youn,youtube,beauty,5530000.0,34.01,,FALSE,0.0
@foodtheory,The Food Theorists,youtube,food,5530000.0,50,,FALSE,0.0
@wewearcute,We Wear Cute,youtube,food,5530000.0,50,,FALSE,0.0
@jayshettypodcast.,Jay Shetty Podcast,youtube,lifestyle,5530000.0,4.42,,FALSE,0.0
@ahmedsaadyt,Ahmed Saad,youtube,music,5530000.0,50,,FALSE,0.0
@g0ularte,Goularte,youtube,food,5530000.0,17.08,,FALSE,0.0
@castrobrothers,Castro Brothers,youtube,lifestyle,5520000.0,12.55,,FALSE,0.0
@punyaprasunbajpaiindia,Punya Prasun Bajpai,youtube,lifestyle,5520000.0,12.69,IN,FALSE,0.0
@billwurtz,bill wurtz,youtube,lifestyle,5520000.0,32.94,,FALSE,0.0
@kuldeeppatel07,Kuldeep patel07,youtube,lifestyle,5520000.0,30.67,,FALSE,0.0
@toslowblox,ToSlow,youtube,business,5520000.0,29.72,,FALSE,0.0
@brat,Brat TV,youtube,lifestyle,5520000.0,20.37,,FALSE,0.0
@tanamongeauiscancelled,Tana Mongeau,youtube,lifestyle,5520000.0,46.35,,FALSE,0.0
@offclastro,ASTRO ?ì¤?¸ë¡,youtube,lifestyle,5510000.0,14.93,,FALSE,0.0
@madaradusal6543,Madara Dusal,youtube,lifestyle,5510000.0,41.62,,FALSE,0.0
@kat_longoria,Kat Longoria,youtube,lifestyle,5510000.0,50,,FALSE,0.0
@battlegroundsmobile_in,BATTLEGROUNDS MOBILE INDIA,youtube,lifestyle,5510000.0,50,,FALSE,0.0
@landonbarkerr,Landon Barker,tiktok,lifestyle,5500000.0,17.74,,TRUE,0.0
@radenrakhadpp,Rakha,tiktok,lifestyle,5500000.0,7.4,,FALSE,0.0
@hearts2hearts,Hearts2Hearts,tiktok,lifestyle,5500000.0,8.59,,TRUE,0.0
@itsdeaann,Dean Withers,tiktok,lifestyle,5500000.0,8.88,,TRUE,0.0
@virginiamontemaggi,Virginia,tiktok,lifestyle,5500000.0,5.22,,TRUE,0.0
@kuttytwinthrottlers,kutty twin throttlers,youtube,business,5500000.0,50,,FALSE,0.0
@charlixcx,Charli XCX,tiktok,lifestyle,5500000.0,5.38,,TRUE,0.0
@h3h3productions,h3h3Productions,youtube,comedy,5490000.0,50,,FALSE,0.0
@suryakgadgets,Surya K Gadgets,youtube,tech,5490000.0,50,,FALSE,0.0
@englishsingsing,English Singsing,youtube,travel,5490000.0,14.78,,FALSE,0.0
@sahiljoshivlogs7376,Sahil joshi Vlogs,youtube,business,5490000.0,46.82,,FALSE,0.0
@danna,Danna,youtube,lifestyle,5490000.0,50,,FALSE,0.0
@beckbrojack,BeckBroJack,youtube,lifestyle,5490000.0,16.88,,FALSE,0.0
@beatswithharnidh,BeatsWithHarnidh,youtube,lifestyle,5490000.0,50,,FALSE,0.0
@easfcmobile,EA SPORTS FC MOBILE,youtube,gaming,5490000.0,5.38,,FALSE,0.0
@nktofficial,ä¸?°??½¦?®YouTubeå¤§å? - NAKATA UNIVERSITY,youtube,lifestyle,5490000.0,25.39,,FALSE,0.0
@jackhartmann,Jack Hartmann Kids Music Channel,youtube,music,5480000.0,30.29,,FALSE,0.0
@sketchh,Sketch,youtube,lifestyle,5480000.0,20.81,,FALSE,0.0
@bosswallahtelugu,Boss Wallah (Telugu),youtube,education,5480000.0,16.56,,FALSE,0.0
@wanderershubshorts,Wanderers Hub Shorts,youtube,lifestyle,5480000.0,50,,FALSE,0.0
@jev,JEV,youtube,lifestyle,5480000.0,11.99,,FALSE,0.0
@kamsingfamilychannel,Kamsing Family Channel,youtube,music,5480000.0,18.49,,FALSE,0.0
@taksugaming,Taksu Gaming,youtube,gaming,5480000.0,15.11,,FALSE,0.0
@lartisteofficiel,Lartiste,youtube,music,5470000.0,50,,FALSE,0.0
@garrettthecarrot,GarrettTheCarrot,youtube,lifestyle,5470000.0,50,,FALSE,0.0
@alfredoolivasofficial,Alfredo Olivas,youtube,lifestyle,5470000.0,50,,FALSE,0.0
@beeevids,Beeevids,youtube,gaming,5470000.0,38.69,,FALSE,0.0
@viral_khan_sir,Viral Khan Sir,youtube,lifestyle,5470000.0,3.83,,FALSE,0.0
@jobloanimatedvideos,JoBlo Animated Videos,youtube,lifestyle,5460000.0,20.1,,FALSE,0.0
@wbkidsbrasil,WB Kids Brasil,youtube,lifestyle,5460000.0,38.97,,FALSE,0.0
@gma,Good Morning America,youtube,food,5460000.0,1.38,,FALSE,0.0
@chennaiipl,Chennai Super Kings,youtube,lifestyle,5460000.0,14.27,,FALSE,0.0
@lolnetwork,LOL! Network,youtube,comedy,5460000.0,12.59,,FALSE,0.0
@therawkneegames,The RawKnee Games,youtube,gaming,5450000.0,11.19,,FALSE,0.0
@rhettandlink,Rhett & Link,youtube,lifestyle,5450000.0,44.16,,FALSE,0.0
@gamegrumps,GameGrumps,youtube,gaming,5450000.0,13.76,,FALSE,0.0
@bestfootballshortsbfs,Best Football Shorts,youtube,lifestyle,5450000.0,50,,FALSE,0.0
@shaikhkhushi6,SHAIKH KHUSHI,youtube,lifestyle,5450000.0,8.02,,FALSE,0.0
@spreadinggyanofficial,Spreading Gyan,youtube,lifestyle,5450000.0,19.79,,FALSE,0.0
@piximperfect,PiXimperfect,youtube,education,5450000.0,10.88,,FALSE,0.0
@heisrema,Rema,youtube,lifestyle,5440000.0,50,,FALSE,0.0
@nabil0,NABIL,youtube,business,5440000.0,17.12,,FALSE,0.0
@heisrema,Rema,youtube,lifestyle,5440000.0,50,,FALSE,0.0
@ptuxermann,?Ð½?Ð¾Ð½ ????Ðº?Ð½,youtube,lifestyle,5440000.0,50,,FALSE,0.0
@rels9,Rels B / Skinny Flakk,youtube,lifestyle,5440000.0,50,,FALSE,0.0
@dona_english,DONA English,youtube,lifestyle,5440000.0,50,,FALSE,0.0
@cookingwithfred,cookingWITHfred,youtube,food,5440000.0,50,,FALSE,0.0
@vlad_teen,Vlad,youtube,lifestyle,5440000.0,50,,FALSE,0.0
@labourlawadvisor,Labour Law Advisor,youtube,finance,5430000.0,17.95,IN,FALSE,0.0
@zartashakashifofficial,Fun With Zartasha,youtube,lifestyle,5430000.0,50,,FALSE,0.0
@kannadafullmovies,SGV Digital - Kannada Full Movies,youtube,lifestyle,5430000.0,22.65,,FALSE,0.0
@unnecessaryinventions,Unnecessary Inventions,youtube,lifestyle,5430000.0,50,,FALSE,0.0
@andresgarzam,Andres Garza,youtube,lifestyle,5420000.0,34.66,,FALSE,0.0
@michellekhare,Michelle Khare,youtube,fashion,5410000.0,50,,FALSE,0.0
@jonasbrothers,Jonas Brothers,youtube,lifestyle,5410000.0,50,,FALSE,0.0
@lisanguyen,Lisa Nguyen,youtube,food,5410000.0,37.1,,FALSE,0.0
@notenoughnelsons,Not Enough Nelsons,youtube,lifestyle,5410000.0,33.28,,FALSE,0.0
@tawadanharu,Tawa dan Haru,youtube,lifestyle,5410000.0,50,,FALSE,0.0
@arabidol,Arab Idol,youtube,lifestyle,5410000.0,50,,FALSE,0.0
@bhupinderkaur4063,Bhupinder Kaur,youtube,lifestyle,5410000.0,50,,FALSE,0.0
@saudbrothersgaming,Saud Brothers Gaming,youtube,gaming,5400000.0,44.44,,FALSE,0.0
@unisport,Unisport,youtube,gaming,5400000.0,7.35,,FALSE,0.0
@drumeoofficial,Drumeo,youtube,lifestyle,5400000.0,8.94,,FALSE,0.0
@soumyacrecipes,Soumya C Recipes,youtube,fashion,5400000.0,3.08,IN,FALSE,0.0
@felipearaujo,Felipe AraÃºjo,youtube,music,5400000.0,50,,FALSE,0.0
@official_wayv,WayV Official,tiktok,lifestyle,5400000.0,5.34,,TRUE,0.0
@elcromass,??¡ï¸,tiktok,lifestyle,5400000.0,10.51,,TRUE,0.0
@corpse_husband,CORPSE,tiktok,food,5400000.0,28.45,,TRUE,0.0
@jacksepticeye,Jacksepticeye,tiktok,lifestyle,5400000.0,10.77,,TRUE,0.0
@fujiikaze,Fujii Kaze,youtube,music,5400000.0,50,,FALSE,0.0
@ibenmallttfoc,iben_ma,youtube,lifestyle,5400000.0,50,,FALSE,0.0
@arsenal,Arsenal,youtube,lifestyle,5390000.0,8.19,,FALSE,0.0
@varlamov,varlamov,youtube,travel,5390000.0,19.11,,FALSE,0.0
@frizoluszek,Karol Friz WiÅniewski,youtube,lifestyle,5390000.0,50,,FALSE,0.0
@jaclynhill1,Jaclyn Hill,youtube,beauty,5390000.0,25.59,,FALSE,0.0
@heroisinsanos-m9s,MIRANHAINSANO,youtube,comedy,5390000.0,50,,FALSE,0.0
@anton_lyadov,The ??Ð´Ð¸,youtube,finance,5390000.0,50,,FALSE,0.0
@kentang_bayi_,Kentang_bayi,youtube,comedy,5390000.0,50,,FALSE,0.0
@fooddilex,FOOD DILEX,youtube,food,5380000.0,50,,FALSE,0.0
@dancewithalishaa,Dance with Alisha,youtube,lifestyle,5380000.0,50,,FALSE,0.0
@kiera,Kiera Bridget,youtube,gaming,5380000.0,25.54,,FALSE,0.0
@thekeyofawesome,The Key of Awesome,youtube,music,5380000.0,50,,FALSE,0.0
@user-pq8xn3oq9y,?µê°??youtube,lifestyle,5380000,11.14,,FALSE,0,
@5minutemagic,5-MINUTE MAGIC,youtube,travel,5380000.0,5.8,,FALSE,0.0
@chrisheria,CHRIS HERIA,youtube,lifestyle,5380000.0,20.38,US,FALSE,0.0
@karanaujlaofficial,Karan Aujla,youtube,music,5380000.0,50,,FALSE,0.0
@hoppermsm,HOPPER,youtube,lifestyle,5380000.0,50,,FALSE,0.0
@cimorellitheband,Cimorelli,youtube,music,5380000.0,23.43,,FALSE,0.0
@druski,Druski,youtube,lifestyle,5380000.0,26.63,,FALSE,0.0
@mampiroy856,Mampi Roy,youtube,lifestyle,5380000.0,24.85,,FALSE,0.0
@carachanaranade,CA Rachana Phadke Ranade,youtube,tech,5380000.0,3.69,,FALSE,0.0
@gan13,GAN_13_,youtube,lifestyle,5380000.0,50,,FALSE,0.0
@ferd2,Ferd,youtube,lifestyle,5380000.0,50,,FALSE,0.0
@lightsareoff,LIGHTS ARE OFF,youtube,lifestyle,5380000.0,50,,FALSE,0.0
@zackthestranger,Zack The Stranger,youtube,business,5370000.0,50,,FALSE,0.0
@villagemonichannel,village Moni channel ,youtube,lifestyle,5370000.0,50,,FALSE,0.0
@hopeforpaws,Hope For Paws - Official Rescue Channel,youtube,fashion,5370000.0,30.1,,FALSE,0.0
@speirstheamazinghd,SpeirsTheAmazingHD,youtube,gaming,5370000.0,8.7,,FALSE,0.0
@firedepartmentchronicles,Fire Department Chronicles,youtube,lifestyle,5370000.0,50,,FALSE,0.0
@learntoonzoo,LearnToon Zoo,youtube,travel,5370000.0,50,,FALSE,0.0
@jacksonwang,Jackson Wang,youtube,lifestyle,5360000.0,50,,FALSE,0.0
@bibleproject,BibleProject,youtube,lifestyle,5360000.0,20.67,,FALSE,0.0
@deagzzzshorts,deagzzzshorts,youtube,lifestyle,5360000.0,50,,FALSE,0.0
@lunay,Lunay,youtube,lifestyle,5360000.0,50,,FALSE,0.0
@onerepublicvevo,OneRepublicVEVO,youtube,music,5360000.0,50,,FALSE,0.0
@gumacook,Guma Cook,youtube,food,5350000.0,50,,FALSE,0.0
@munchies,Munchies,youtube,food,5350000.0,14.59,,FALSE,0.0
@buzzfeedunsolvednetwork,BuzzFeed Unsolved Network,youtube,lifestyle,5350000.0,50,,FALSE,0.0
@manish_saini,Manish saini,youtube,lifestyle,5350000.0,36.62,,FALSE,0.0
@racetoytime,RaceToyTime,youtube,lifestyle,5350000.0,29.67,,FALSE,0.0
@edwinsarkissian,Edwin Sarkissian,youtube,lifestyle,5350000.0,30.15,,FALSE,0.0
@registerednursern,RegisteredNurseRN,youtube,music,5350000.0,7.1,,FALSE,0.0
@letslearn2016,Let's LEARN,youtube,music,5350000.0,5.83,,FALSE,0.0
@qpark,QPark,instagram,finance,5348980.0,3.04,,TRUE,0.0
@jaramishow,Juan Pablo Jaramillo,youtube,lifestyle,5340000.0,19.93,,FALSE,0.0
@rodnyoficial,RODNY,youtube,lifestyle,5340000.0,39.65,,FALSE,0.0
@anuragthecoach,Dr. Anurag Aggarwal: Business Coach,youtube,business,5340000.0,24.48,,FALSE,0.0
@corbinmaxey,Corbin Maxey,youtube,lifestyle,5340000.0,34.68,,FALSE,0.0
@lestichannel,LESTI CHANNEL,youtube,lifestyle,5340000.0,16.67,,FALSE,0.0
@djpedrosampaio,PEDRO SAMPAIO,youtube,lifestyle,5340000.0,50,,FALSE,0.0
@skinnyflakk,RELS B,instagram,lifestyle,5332371.0,7.04,,TRUE,0.0
@tmtstudioindia,TMT INDIA,youtube,comedy,5330000.0,30.83,,FALSE,0.0
@mahikitchen9,Mahi kitchen 9,youtube,food,5330000.0,48.84,,FALSE,0.0
@cloudkid,CloudKid,youtube,lifestyle,5330000.0,18.73,,FALSE,0.0
@jungleemusictelugu,Junglee Music Telugu,youtube,music,5330000.0,13.27,,FALSE,0.0
@livetechofficial,Live Tech,youtube,travel,5330000.0,20.63,,FALSE,0.0
@mychemicalromance,My Chemical Romance,youtube,lifestyle,5320000.0,50,,FALSE,0.0
@aguyandagolden,AGuyAndAGolden,youtube,comedy,5320000.0,48.95,,FALSE,0.0
@yomama,Yo Mama,youtube,lifestyle,5320000.0,10.14,,FALSE,0.0
@ownagepranks,Ownage Pranks,youtube,comedy,5320000.0,44.95,,FALSE,0.0
@antarikshtv,à¤à¤à¤¤à¤°à¤¿à¤à¥à¤· TV by Kaushik Bhattacharjee,youtube,travel,5320000.0,11.27,,FALSE,0.0
@sciencechannel,Science Channel,youtube,tech,5320000.0,9.64,,FALSE,0.0
@mattandjustus,Matt & Justus,youtube,comedy,5320000.0,50,,FALSE,0.0
@joeweller,Joe Weller,youtube,business,5320000.0,50,,FALSE,0.0
@arujraghuvanshi,Aruj Raghuvanshi,youtube,lifestyle,5320000.0,50,,FALSE,0.0
@jolly,JOLLY,youtube,food,5310000.0,36.64,,FALSE,0.0
@mythrimoviemakers,Mythri Movie Makers,youtube,lifestyle,5310000.0,19.69,,FALSE,0.0
@munawar0018,Munawar Faruqui,youtube,lifestyle,5310000.0,50,,FALSE,0.0
@sonuvlogs123,SONU VLOGS,youtube,business,5310000.0,50,,FALSE,0.0
@twicejapan_official,TWICE JAPAN OFFICIAL YouTube Channel,youtube,lifestyle,5310000.0,50,,FALSE,0.0
@aboogiewitdahoodie,A Boogie Wit da Hoodie,youtube,music,5310000.0,50,,FALSE,0.0
@cookininshort,cookininshort,youtube,food,5310000.0,50,,FALSE,0.0
@willne,WillNE,youtube,business,5310000.0,50,,FALSE,0.0
@christendominique,Christen Dominique,youtube,fashion,5300000.0,13.42,,FALSE,0.0
@sejalgabavlogs,Sejal Gaba Vlogs,youtube,lifestyle,5300000.0,50,,FALSE,0.0
@yahritza,Yahritza,tiktok,lifestyle,5300000.0,5.19,,TRUE,0.0
@kheayoungflex,KHEA,youtube,lifestyle,5300000.0,50,,FALSE,0.0
@laurenorlando,Lauren,tiktok,lifestyle,5300000.0,5.23,,TRUE,0.0
@betnetworks,BETNetworks,youtube,fashion,5300000.0,3,,FALSE,0.0
@tik_tyong,TAEYONG,tiktok,lifestyle,5300000.0,27.44,,TRUE,0.0
@squeezie,Squeezie,tiktok,lifestyle,5300000.0,18.9,,TRUE,0.0
@musicastudios,Musica Studios,youtube,music,5300000.0,38.48,,FALSE,0.0
@roddyricch,Roddy Ricch,tiktok,lifestyle,5300000.0,50,,TRUE,0.0
@jackgrealish,Jack Grealish,tiktok,lifestyle,5300000.0,9.63,,TRUE,0.0
@donutoperator,Donut Operator,youtube,lifestyle,5300000.0,30.17,,FALSE,0.0
@bangjblox,BANGJBLOX,youtube,lifestyle,5300000.0,18.65,,FALSE,0.0
@buur,Buur,youtube,lifestyle,5290000.0,50,,FALSE,0.0
@seananners,SeaNanners Gaming Channel,youtube,gaming,5290000.0,25.6,,FALSE,0.0
@mob_entertainment,Mob Entertainment,youtube,lifestyle,5290000.0,50,,FALSE,0.0
@allseanpaul,Sean Paul,youtube,music,5290000.0,50,,FALSE,0.0
@aupmanyu,Abhishek Upmanyu,youtube,lifestyle,5290000.0,50,,FALSE,0.0
@yatindersinghofficial,Yatinder Singh,youtube,music,5290000.0,25.7,IN,FALSE,0.0
@lifebymikeg,LifebyMikeG,youtube,food,5290000.0,27.39,US,FALSE,0.0
@muzikplay,MuzikPlay,youtube,lifestyle,5280000.0,18.27,,FALSE,0.0
@meryemcanofficial,Meryem Can,youtube,lifestyle,5280000.0,50,,FALSE,0.0
@eladiocarrion,Eladio Carrion,youtube,music,5280000.0,50,,FALSE,0.0
@cboystv,CboysTV,youtube,lifestyle,5280000.0,50,,FALSE,0.0
@richardsalesofficial,Richard Sales Official,youtube,lifestyle,5280000.0,35.88,,FALSE,0.0
@adelios7,Adel Belarbi,youtube,lifestyle,5270000.0,15.1,,FALSE,0.0
@mrcrazyteddy,Mr Crazy,youtube,lifestyle,5270000.0,50,,FALSE,0.0
@teletubbies,Teletubbies - WildBrain,youtube,travel,5270000.0,18.55,,FALSE,0.0
@anubhavsinghbassi,Anubhav Singh Bassi,youtube,music,5270000.0,50,,FALSE,0.0
@nextuniverz,Next Univerz,youtube,travel,5270000.0,21.07,IN,FALSE,0.0
@thedumbtv,Dumb TV,youtube,lifestyle,5270000.0,25.76,,FALSE,0.0
@wilburplays,Wilbur Soot,youtube,gaming,5270000.0,50,,FALSE,0.0
@builtbygamers.,Built By Gamers,youtube,gaming,5260000.0,38.85,,FALSE,0.0
@latenightseth,Late Night with Seth Meyers,youtube,lifestyle,5260000.0,11.46,,FALSE,0.0
@rajshrimarathi,Rajshri Marathi,youtube,music,5260000.0,2.28,,FALSE,0.0
@elestepariosiberiano,El Estepario Siberiano,youtube,lifestyle,5260000.0,26.39,,FALSE,0.0
@shishiravlogs9361,shishira Vlogs,youtube,business,5260000.0,50,,FALSE,0.0
@hanbyclips,Hanby Clips,youtube,business,5260000.0,50,,FALSE,0.0
@tommacdonaldofficial,Tom MacDonald,youtube,lifestyle,5260000.0,50,,FALSE,0.0
@maithilithakur,Maithili Thakur,youtube,lifestyle,5260000.0,12.92,,FALSE,0.0
@aboflah_gaming,AboFlah Gaming,youtube,gaming,5250000.0,50,,FALSE,0.0
@jonnajinton,Jonna Jinton,youtube,music,5250000.0,20.28,,FALSE,0.0
@no1gramintv,No 1 Gramin TV,youtube,lifestyle,5250000.0,50,,FALSE,0.0
@rosssmith1,Ross Smith,youtube,comedy,5250000.0,50,,FALSE,0.0
@hardwell,Hardwell,youtube,music,5250000.0,24.06,,FALSE,0.0
@westenchamplin,Westen Champlin,youtube,lifestyle,5250000.0,45.64,,FALSE,0.0
@eriktheelectric,ErikTheElectric,youtube,lifestyle,5240000.0,17.05,,FALSE,0.0
@poonampbisht,Poonam P Bisht,youtube,lifestyle,5240000.0,42.44,,FALSE,0.0
@magiciansgottalent,Magician's Got Talent,youtube,lifestyle,5240000.0,15.19,,FALSE,0.0
@camviewwithifraz,CamView With IFRAZ,youtube,food,5240000.0,13.76,,FALSE,0.0
@networkchuck,NetworkChuck,youtube,tech,5240000.0,12.97,,FALSE,0.0
@carlosreig,Carlos Reig,youtube,lifestyle,5240000.0,50,,FALSE,0.0
@jumblikans,Jumblikans by ChuChuTV - Learning Videos for Kids,youtube,travel,5240000.0,50,,FALSE,0.0
@brotherofcolor,Brotherofcolor,youtube,lifestyle,5230000.0,50,,FALSE,0.0
@thmanyahpodcasts,Ø¥Ø°Ø§Ø¹Ø© Ø«?Ø§??Ø©,youtube,lifestyle,5230000.0,6.42,,FALSE,0.0
@akkamist,Joris,youtube,lifestyle,5230000.0,50,,FALSE,0.0
@justjulesog,JUSTJULES?,youtube,business,5230000.0,32.77,,FALSE,0.0
@drplants,Dr. Plants,youtube,lifestyle,5230000.0,50,,FALSE,0.0
@shonduras,Shonduras,youtube,lifestyle,5230000.0,50,,FALSE,0.0
@mundinho_da_sophya,Mundinho da Sophya,youtube,lifestyle,5230000.0,50,,FALSE,0.0
@animal_in_crisis,Kritter Klub,youtube,lifestyle,5230000.0,12.71,,FALSE,0.0
@dramaalert,DramaAlert,youtube,lifestyle,5220000.0,20.64,,FALSE,0.0
@eltonjohn,Elton John,youtube,music,5220000.0,50,,FALSE,0.0
@toptrending,Top Trending,youtube,lifestyle,5220000.0,50,,FALSE,0.0
@ega-channel,?¨ã¬?¡ã?ã­??EGA-CHANNEL,youtube,lifestyle,5220000.0,43.22,,FALSE,0.0
@jidionpremiunm,JiDionPremium ,youtube,lifestyle,5220000.0,32.62,,FALSE,0.0
@whengamersfail,WhenGamersFail ??Lyon,youtube,gaming,5220000.0,15.18,,FALSE,0.0
@sosaute,So Saute,youtube,business,5220000.0,50,,FALSE,0.0
@hemant_ke_facts,Hemant Ke Facts,youtube,business,5220000.0,50,,FALSE,0.0
@thatglamgirl,GLAM GIRL ,youtube,lifestyle,5220000.0,15.78,,FALSE,0.0
@denvau1305,Äen VÃ¢u Official,youtube,lifestyle,5220000.0,50,,FALSE,0.0
@bestofthevoicekids,Best of The Voice Kids,youtube,lifestyle,5210000.0,23.34,,FALSE,0.0
@terminalmontage,TerminalMontage,youtube,lifestyle,5210000.0,50,,FALSE,0.0
@panicatthedisco,Panic! At The Disco,youtube,lifestyle,5210000.0,50,,FALSE,0.0
@cyrilmp4,CYRILmp4,youtube,travel,5210000.0,23.89,,FALSE,0.0
@motoroctane,MotorOctane,youtube,lifestyle,5210000.0,13.99,,FALSE,0.0
@jordan_the_stallion8,Jordan Howlett,youtube,lifestyle,5200000.0,50,,FALSE,0.0
@adambyt,Adam B,youtube,food,5200000.0,35.51,,FALSE,0.0
@anhbaphaitv,Anh Ba Pháº£i TV,youtube,lifestyle,5200000.0,50,,FALSE,0.0
@flash_pass,FlashPass,youtube,lifestyle,5200000.0,50,,FALSE,0.0
@noahj456,NoahJ456,youtube,lifestyle,5200000.0,7.36,,FALSE,0.0
@coldfusion,ColdFusion,youtube,education,5200000.0,19.22,,FALSE,0.0
@jezzzini,JEZZINI,tiktok,lifestyle,5200000.0,50,,TRUE,0.0
@queennaija,Queen Naija,youtube,music,5200000.0,50,,FALSE,0.0
@gibiasmr,Gibi ASMR,youtube,lifestyle,5200000.0,26.16,,FALSE,0.0
@rohitkhatrifitness,Rohit Khatri Fitness,youtube,fitness,5200000.0,3.3,IN,FALSE,0.0
@insiderfood,Insider Food,youtube,food,5200000.0,19.87,,FALSE,0.0
@gaming_series,GAMING SERIES,youtube,gaming,5200000.0,14.32,,FALSE,0.0
@illwilly,will i am,youtube,fashion,5190000.0,50,,FALSE,0.0
@alshamimusic,Al Shami - Ø§?Ø´Ø§??,youtube,music,5190000.0,50,,FALSE,0.0
@disneychannel,Disney Channel,youtube,lifestyle,5190000.0,15.56,,FALSE,0.0
@sagorbhuyan,Sagor Bhuyan,youtube,comedy,5190000.0,50,,FALSE,0.0
@likenastyagb,Like Nastya GB,youtube,lifestyle,5180000.0,50,,FALSE,0.0
@fujian6590,Fuji an,youtube,business,5180000.0,22.86,,FALSE,0.0
@pug,Dog Reacts,youtube,lifestyle,5180000.0,33.88,,FALSE,0.0
@cashandmaverickbaker,Cash & Maverick,youtube,lifestyle,5180000.0,50,,FALSE,0.0
@kauczuk,Kauczuk,youtube,business,5180000.0,50,,FALSE,0.0
@briantylercohen,Brian Tyler Cohen,youtube,lifestyle,5180000.0,13.25,,FALSE,0.0
@lorde,Lorde,youtube,lifestyle,5180000.0,50,,FALSE,0.0
@daizyaizyvlogs8325,Daizy Aizy Vlogs,youtube,lifestyle,5170000.0,50,,FALSE,0.0
@gaurgopaldas,Gaur Gopal Das,youtube,fashion,5170000.0,11.97,,FALSE,0.0
@gerardoortizoficial,Gerardo Ortiz,youtube,lifestyle,5170000.0,50,,FALSE,0.0
@power_studios,Power Studios,youtube,lifestyle,5170000.0,50,,FALSE,0.0
@natooyt,Natoo,youtube,lifestyle,5170000.0,50,,FALSE,0.0
@beingshadabkhan786,Beingshadabkhan,youtube,lifestyle,5170000.0,50,,FALSE,0.0
@englishlovers_official,English Lovers,youtube,education,5170000.0,4.5,,FALSE,0.0
@angelsongs,Angel Bengali Songs,youtube,music,5160000.0,6.35,,FALSE,0.0
@trash-gang,ï¼´ï¼²ï¼¡ï¼³ï¼????ã©?´ã³,youtube,fashion,5160000.0,18,,FALSE,0.0
@radiohead,Radiohead,youtube,lifestyle,5160000.0,50,,FALSE,0.0
@shravaniskitchen,shravani's kitchen,youtube,food,5160000.0,21.47,,FALSE,0.0
@ganeshvideosofficial,Ganesh Videos,youtube,lifestyle,5160000.0,15.8,,FALSE,0.0
@thaitrick,Thaitrick,youtube,lifestyle,5160000.0,50,,FALSE,0.0
@kinoyuu0204,Yuka Kinoshita?¨ä¸?ã??youtube,lifestyle,5160000,16.3,,FALSE,0,
@hollowpoiint,Hollow,youtube,gaming,5160000.0,5.33,,FALSE,0.0
@grahamstephan,Graham Stephan,youtube,finance,5160000.0,17.66,US,FALSE,0.0
@yashrajmukhateofficial,Yashraj Mukhate,youtube,music,5160000.0,50,,FALSE,0.0
@onesportsphl,One Sports,youtube,gaming,5150000.0,1.03,,FALSE,0.0
@thebharatswabhiman,Bharat Swabhiman,youtube,lifestyle,5150000.0,1.29,,FALSE,0.0
@vlog4u1987,vlog 4u,youtube,business,5150000.0,50,,FALSE,0.0
@blndsundoll4mj,blndsundoll4mj,youtube,lifestyle,5150000.0,8.03,,FALSE,0.0
@cartooningclub,Cartooning Club How to Draw,youtube,lifestyle,5140000.0,5.75,,FALSE,0.0
@littlelalasnurseryrhymes-hd3gw,Little LaLa's Nursery Rhymes,youtube,travel,5140000.0,35.7,,FALSE,0.0
@danmusic,Dan Music,youtube,music,5140000.0,48.78,,FALSE,0.0
@chainsfr,ChainsFR,youtube,lifestyle,5140000.0,50,,FALSE,0.0
@thedadlab,TheDadLab,youtube,education,5140000.0,50,,FALSE,0.0
@rrr777bd,RRR777,youtube,business,5140000.0,50,,FALSE,0.0
@cauemoura,Caue Moura,youtube,lifestyle,5130000.0,14.78,,FALSE,0.0
@khansirpatnakhangs,@Khan Sir Patna,youtube,education,5130000.0,3.89,,FALSE,0.0
@remusbujor,Remus Bujor,youtube,fashion,5130000.0,20.33,,FALSE,0.0
@techbossindia,Tech Boss,youtube,tech,5130000.0,21.82,,FALSE,0.0
@raesremmurdvevo,RaeSremmurdVEVO,youtube,music,5130000.0,50,,FALSE,0.0
@boxofficeonemedia,ONE Media,youtube,lifestyle,5130000.0,13.54,,FALSE,0.0
@dcofficial,DC,youtube,lifestyle,5120000.0,11.11,,FALSE,0.0
@theactionlab,The Action Lab,youtube,lifestyle,5120000.0,24.08,,FALSE,0.0
